# index, as_id, _pos
165,6561,-1.98676938,  1.0804136 
166,11104,-1.70246634,  0.72942151
167,167,-1.44657156,  0.35452403
168,6563,-1.5492093 ,  0.70199074
169,13730,-1.65152194,  0.47688336
170,6565,-2.15792946,  1.02455835
171,6566,-1.57355981,  0.63350826
172,11106,-2.04019307,  0.33839118
173,173,-2.10276871,  1.29974958
174,174,-1.46543859,  0.95593871
175,175,-0.99539684,  0.53979747
176,6568,-1.44118672,  0.98696332
177,6569,-2.03710739,  0.76270579
178,6570,-1.65480049,  0.72724987
179,6571,-2.20468619,  0.37627838
180,11107,-1.64929115,  0.69867782
181,13731,-1.47184334,  0.6604584 
182,11109,-1.73224422,  0.01564056
183,6575,-1.70037187,  0.57810527
184,6576,-1.97217641,  0.91422519
185,6577,-2.08145836,  0.83259907
186,11110,-2.02617944,  1.02290748
187,11111,-1.35349078,  0.85862277
188,188,-1.2868    ,  1.00758496
189,189,-1.70857507,  0.51855081
190,6580,-1.58961963,  0.65300323
191,14111,-2.11363578,  0.82640237
192,6582,-1.48385614,  0.57596793
193,14387,-1.95702801,  1.06106554
194,194,-1.48409526,  0.34905853
195,195,-1.19510568,  0.75089478
196,196,-1.3784067 ,  0.57424417
197,6584,-1.29327912,  0.46818998
198,11114,-1.8798687 ,  0.70375494
199,199,-1.24629771,  0.61546391
200,200,-1.36293985,  0.58958748
201,201,-2.06848256,  0.78829638
202,202,-1.74709154,  1.09342385
203,6586,-1.57532327,  0.34005775
204,204,-1.2560959 ,  0.26086461
205,6587,-1.95350156,  0.55546364
206,6588,-1.50692335,  1.04669577
207,6589,-1.36904544,  0.7031774 
208,6590,-0.93824155,  0.35504938
209,209,-1.75095238,  0.52508754
210,210,-1.54661638,  0.26295005
211,11115,-2.24915087,  0.65814504
212,6592,-1.95552977,  0.54103837
213,213,-0.88950578,  0.50204273
214,11116,-1.6631753 ,  0.88514471
215,6594,-1.67445023,  0.5884438 
216,6595,-0.96987533,  1.01852887
217,217,-1.56499304,  0.64588908
218,13734,-1.85033115,  0.80861071
219,219,-0.97321063,  0.02621736
220,6597,-1.68334662,  0.63009574
221,6598,-1.91791789,  0.84020208
222,222,-0.87895708,  0.13423464
223,11118,-1.86154647,  0.5438476 
224,224,-0.95703061,  1.54018928
225,225,-1.45170362,  0.41501315
226,226,-1.63660546,  0.9739506 
227,227,-0.61522923,  0.14645025
228,6600,-1.80489396,  0.39111921
229,229,-1.42616766,  0.43878553
230,6601,-1.80653266,  0.64105456
231,6602,-1.73635973,  0.09604818
232,6603,-2.22034142,  0.66263549
233,11119,-0.69731249,  0.6682388 
234,234,-1.69276054,  1.16879076
235,14113,-1.34845882,  0.33236522
236,6606,-1.30421474,  0.34193763
237,237,-1.66601574,  0.67558059
238,238,-1.74014877,  0.41523666
239,239,-0.85254692,  0.54584306
240,6607,-1.58174488,  0.54571274
241,11121,-1.32920661,  0.4578616 
242,13736,-1.5003703 ,  0.72113488
243,11123,-1.74271608,  0.78186555
244,11124,-1.82221746,  1.20642717
245,13737,-1.22903951,  0.82467879
246,11126,-2.34806353,  0.26955343
247,6614,-1.34757141,  0.7845629 
248,11127,-1.00791105,  1.11008388
249,11128,-1.6468271 ,  0.95911394
250,11129,-2.10599178,  0.30596556
251,13738,-1.26602068,  0.73065007
252,252,-1.01583907,  0.47624385
253,6619,-2.07784458,  0.84929774
254,6620,-1.99660044,  0.66708397
255,255,-1.00539994, -0.03785812
256,6621,-1.81747449,  1.10953368
257,11131,-1.57730605,  0.11863556
258,6623,-1.66234933,  0.85292846
259,11132,-1.77961901,  0.9749608 
260,11133,-2.0550493 ,  0.67375246
261,11134,-1.46095257,  0.46777602
262,11135,-1.56930873,  1.08312081
263,11136,-0.96859834,  0.26744113
264,6629,-1.93525847,  0.52612199
265,6630,-1.55341545,  0.73543133
266,11137,-1.73571725,  1.11036986
267,267,-2.18659465,  0.57124084
268,268,-1.34313028,  0.20676146
269,13739,-1.60146503,  0.36347364
270,270,-1.14681986,  0.79558323
271,271,-1.1550399 ,  0.74553092
272,272,-1.05527287,  0.02675505
273,6633,-1.60179876,  0.6725533 
274,6634,-1.84133731,  0.62940557
275,11139,-1.68353985,  1.12150884
276,13740,-2.03102855,  0.69504742
277,13741,-1.45409681,  0.94836588
278,278,-1.13504486,  0.36305001
279,6638,-0.9153094 ,  0.61143824
280,6639,-1.27392551,  1.15784566
281,6640,-1.87469751,  0.56697551
282,6641,-1.48587396,  0.61938098
283,11142,-2.07750447,  0.80989134
284,11143,-1.97006048,  0.43860108
285,6644,-1.95220743,  0.94727644
286,286,-1.48887752,  1.10039651
287,11144,-1.60277858,  1.10687351
288,288,-1.22531898,  0.99964099
289,6646,-1.44989358,  0.74471145
290,11145,-1.32407793,  0.62639144
291,291,-1.22199046,  0.88685788
292,292,-1.27126261,  1.04706629
293,293,-1.52449221,  0.90072306
294,6648,-1.86408023,  1.09270201
295,11146,-1.30818544,  0.66130656
296,6650,-1.68993041,  0.66311126
297,297,-1.46061098,  0.84065763
298,298,-0.99169029,  0.43356804
299,299,-1.13317924,  0.66794524
300,11147,-1.529082  ,  0.58630506
301,6652,-1.59980712,  0.84487255
302,302,-1.16019193,  0.36640713
303,303,-0.85305241,  0.38443653
304,6653,-1.85862276,  0.60834771
305,6654,-1.17840352,  0.90741059
306,11148,-1.32081295,  0.60862224
307,6656,-1.59321723,  1.38640542
308,11149,-1.29385729,  0.4363898 
309,6658,-1.18304111,  2.21983888
310,6659,-1.45839481,  1.446349  
311,6660,-1.64700441,  1.01228337
312,6661,-1.25858997,  1.30709625
313,6662,-0.72861389,  1.2155085 
314,6663,-1.05997614,  1.3555495 
315,6664,-1.39977729,  1.83256234
316,6665,-1.53908882,  1.3180464 
317,6666,-1.70127165,  1.48830002
318,6667,-1.07973837,  1.5296956 
319,6668,-0.97096953,  1.21859965
320,6669,-1.26342305,  1.38472176
321,6670,-1.17193483,  1.30259772
322,6671,-0.37065922,  1.1189343 
323,14114,-1.72887594,  1.06019463
324,6673,-0.60840938,  1.07367166
325,11151,-1.78958342,  0.5212517 
326,6675,-1.41939812,  1.66980025
327,11152,-1.95961724,  0.64805971
328,6677,-1.24044357,  1.1699789 
329,6678,-1.48712954,  1.41269538
330,11153,-1.51431081,  0.7119219 
331,11154,-1.50253441,  0.84338931
332,11155,-1.96544679,  0.92889047
333,11156,-1.9934375 ,  1.66430331
334,11157,-1.81060597,  1.40054501
335,6684,-1.06879504,  1.54946533
336,6685,-1.21966809,  1.44387336
337,6686,-1.29290258,  1.5400711 
338,6687,-1.17598627,  1.32893114
339,6688,-1.19207277,  1.38957239
340,6689,-1.22526803,  1.40775008
341,6690,-1.07611706,  1.05355078
342,6691,-0.92426098,  1.71458657
343,11158,-1.93453227,  1.46225764
344,11159,-1.38069215,  0.82802948
345,6694,-0.96306983,  0.81139261
346,6695,-1.49923346,  1.42878665
347,6696,-1.33383359,  1.60738167
348,6697,-1.2169788 ,  0.81505696
349,11160,-1.5472534,  0.8366086
350,6699,-0.10992852,  1.15283571
351,6700,-1.25972083,  1.32485551
352,13743,-1.62870648,  0.78292664
353,6702,-0.67877321,  1.44802525
354,6703,-0.82955275,  1.3862131 
355,11162,-1.85075896,  0.35622179
356,6705,-1.61346383,  1.62032256
357,6706,-1.46744641,  1.5299802 
358,11163,-1.69977794,  0.85452108
359,13744,-1.54117159,  0.13138984
360,6709,-0.79847445,  1.63163636
361,6710,-1.59848726,  1.88705314
362,6711,-0.71851767,  1.622447  
363,14115,-1.98431876,  1.22277379
364,6713,-1.4944541 ,  0.98888014
365,6714,-0.84926455,  1.55642925
366,6715,-1.18772227,  1.24098431
367,6716,-1.61134616,  1.0043436 
368,6717,-1.71703129,  1.35636529
369,6718,-1.51421948,  1.65210423
370,6719,-1.25132258,  1.44507399
371,6720,-0.90038043,  1.91770003
372,6721,-1.61918842,  1.49141493
373,6722,-1.08303665,  1.11245185
374,374,-0.98103474,  0.49453238
375,11166,-1.38923108,  1.25535442
376,376,-0.9252355 ,  0.78292732
377,377,-1.21017543,  0.79780697
378,378,-1.4310836,  1.1306431
379,11167,-1.76367054,  0.52653353
380,6725,-1.59048309,  1.52171241
381,6726,-1.33434355,  1.68419159
382,6727,-1.23593042,  1.33713932
383,6728,-1.61824524,  1.40886397
384,6729,-1.61873257,  1.42955219
385,385,-0.83234976, -0.24623855
386,6730,-1.18700635,  1.5316266 
387,6731,-1.1164683 ,  1.18573068
388,6732,-0.94694525,  1.63717102
389,6733,-1.44943084,  1.77561793
390,6734,-1.37165978,  1.72433127
391,6735,-1.49461827,  1.64400451
392,11168,-1.87922715,  0.54669435
393,6737,-1.22719161,  2.01585034
394,11169,-1.56003576,  0.40155863
395,395,-0.85623586,  0.0871084 
396,6739,-1.43415821,  1.86440005
397,6740,-1.24632739,  1.62332881
398,398,-1.07383761, -0.02577273
399,6741,-1.19949542,  1.42740015
400,400,-0.90798494, -0.09873353
401,6742,-1.45072654,  1.14205271
402,6743,-1.28058444,  1.44537485
403,6744,-0.54196684,  1.49468533
404,6745,-1.5923401 ,  1.18179994
405,6746,-0.98669905,  1.34871596
406,6747,-1.08061343,  1.34458482
407,11170,-1.8005066 ,  0.61924646
408,11171,-1.57437029,  0.75162335
409,11172,-1.12702881,  0.46516204
410,6751,-1.46575597,  1.6636858 
411,6752,-1.18473544,  1.15042874
412,412,-0.98084071, -0.05886128
413,11173,-1.23956534,  0.39838294
414,6754,-1.54933287,  1.63304681
415,6755,-1.29693659,  0.89048757
416,6756,-0.99457641,  1.63185618
417,6757,-1.12731871,  1.36784734
418,6758,-1.40757122,  1.40354728
419,11174,-1.63194618,  0.90248616
420,6760,-1.44607354,  1.40701318
421,6761,-1.25127729,  1.50029926
422,422,-0.96357402,  0.05275825
423,6762,-1.48532482,  1.17709675
424,424,-1.02310614, -0.01468263
425,6763,-1.39039111,  1.5644141 
426,6764,-1.42468231,  1.64998141
427,6765,-1.58609163,  1.33813077
428,14116,-0.93350372,  0.82712455
429,6767,-0.33593846,  0.99876411
430,6768,-0.85984499,  0.87569791
431,6769,-0.91062415,  1.48264203
432,11176,-1.59920043,  0.86822184
433,6771,-1.44515514,  1.29363165
434,6772,-1.38030957,  1.46846915
435,6773,-0.88946933,  0.96176517
436,6774,-1.43418591,  1.21772939
437,11177,-1.53141677,  0.43024828
438,6776,-1.14134255,  1.74813869
439,11178,-1.63458087,  0.95144988
440,440,-0.90825526, -0.02885973
441,6778,-1.06474214,  1.2791771 
442,6779,-1.54708342,  1.27309338
443,11179,-1.31812699,  0.93967663
444,11180,-1.99919749,  1.63981676
445,14333,-2.01993073,  0.2399988 
446,6783,-1.71670271,  2.21407241
447,6784,-0.8886052,  1.1741052
448,6785,-1.30879676,  1.39579198
449,11182,-1.7185341 ,  0.86742162
450,11183,-1.5748336 ,  0.36313719
451,6788,-0.65355123,  0.87899281
452,13748,-1.66911662,  0.72139219
453,6790,-1.31937989,  1.10145678
454,11185,-1.51733347,  0.4348898 
455,11186,-1.94447669,  0.77830714
456,6793,-0.78968715,  1.60644269
457,6794,-1.40746862,  1.25812193
458,6795,-0.877424  ,  1.59899974
459,6796,-1.26172261,  1.66212631
460,11187,-1.17487148,  0.75354428
461,11188,-1.31861746,  0.85873305
462,6799,-1.09580534,  1.28621738
463,6800,-0.63505692,  1.03905953
464,11189,-1.83031581,  1.01509319
465,6802,-1.08401843,  1.19501215
466,6803,-1.25345159,  1.90309863
467,467,-1.00492091, -0.06438961
468,6804,-1.32201288,  1.58936314
469,6805,-1.36940412,  1.52081137
470,11190,-1.90489575,  0.48258491
471,6807,-0.52823687,  1.14492812
472,11191,-1.7067214 ,  0.96530995
473,11192,-1.73410141,  0.57795464
474,11193,-1.17564747,  0.34827656
475,11194,-1.53744276,  0.74945316
476,11195,-1.63651304,  1.01935514
477,6813,-1.32605697,  1.06027114
478,11196,-1.39570252,  0.64861015
479,13749,-2.09541094,  0.43333191
480,11198,-1.83849804,  0.27894237
481,11199,-1.42935766,  0.71173161
482,13750,-1.7289048,  0.8275424
483,6819,-1.13521507,  1.20061368
484,6820,-0.57880746,  1.75843003
485,6821,-1.80190179,  1.62821452
486,6822,-0.99393281,  1.28873504
487,6823,-1.46414164,  1.93966435
488,61100,-1.03002229,  0.83181215
489,11202,-1.79417659,  0.99972401
490,6826,-1.57449151,  1.40167371
491,14523,-2.08566224,  0.63817847
492,6828,-0.61511523,  0.99106875
493,6829,-1.41835869,  1.63206166
494,6830,-1.3441679 ,  1.42123542
495,6831,-2.54509328,  0.47725791
496,11204,-1.82147631,  0.85653415
497,497,-1.03990726, -0.08949256
498,11205,-1.78189369,  0.99524461
499,6834,-1.35692965,  1.32796982
500,6835,-1.40635932,  1.51591806
501,11206,-1.99747114,  0.83348294
502,11207,-1.28832725,  0.85430504
503,11208,-2.10402889,  0.48186677
504,11209,-2.20242449,  0.87213528
505,6840,-1.19134452,  2.03466941
506,11210,-1.85539098,  0.71170401
507,6842,-1.28223407,  1.47318426
508,11211,-1.75496184,  0.9907891 
509,6844,-1.30497371,  1.07534425
510,6845,-0.72711789,  1.56511713
511,6846,-1.06650507,  1.03458482
512,6847,-1.51688555,  1.3305391 
513,513,-1.38413254,  1.09495542
514,6848,-1.31519715,  1.66785614
515,6849,-1.15354437,  0.98542532
516,6850,-1.06671917,  1.20987325
517,517,-1.56840821,  1.62915067
518,6851,-0.96705272,  1.4704561 
519,6852,-1.4517787 ,  1.54842366
520,6853,-0.99160989,  1.20806322
521,6854,-0.63042439,  0.94750276
522,6855,-1.2028538 ,  1.27779451
523,523,-1.03655306,  0.32895676
524,6856,-0.80474931,  1.13483632
525,6857,-0.1387916 ,  1.35869218
526,6858,-0.97812355,  0.60312062
527,6859,-1.52067225,  1.29174425
528,11212,-1.37492426,  0.8764477 
529,11213,-1.81762356,  0.80266254
530,6862,-1.34673564,  1.61828917
531,6863,-0.58385526,  1.03342233
532,6864,-1.33149969,  1.80897536
533,6865,-0.78324029,  1.19923062
534,6866,-1.35374466,  0.95712541
535,6867,-0.62470047,  1.53170094
536,6868,-0.25732638,  1.01685685
537,6869,-0.37297741,  0.92669341
538,6870,-1.63069582,  1.34113898
539,6871,-1.6865916 ,  1.35755998
540,11214,-1.58347704,  0.76009549
541,6873,-1.45915 ,  1.611881
542,11215,-2.07701157,  0.59863717
543,6875,-0.70202534,  1.09636194
544,544,-0.52571891,  1.70977737
545,6876,-0.87106446,  1.0866157 
546,6877,-1.16420613,  1.11622097
547,6878,-1.24403791,  1.68005643
548,6879,-1.39511946,  1.2376138 
549,549,-1.08618273,  0.62683489
550,6880,-0.2677553 ,  1.04983654
551,11216,-2.1272328 ,  1.07224363
552,6882,-1.41495923,  2.08457135
553,553,-1.40388988,  1.74529845
554,6883,-0.80472062,  2.15640572
555,555,-1.29848191,  0.52892265
556,6884,-0.48326239,  1.47408492
557,557,-1.80662655,  0.45330062
558,11217,-1.82187996,  0.77165324
559,559,-1.38948741,  1.11436038
560,6886,-0.49265105,  1.55067766
561,6887,-1.4878557 ,  1.62520918
562,6888,-0.80628576,  0.83915822
563,13753,-1.39749627,  0.9980954 
564,11219,-1.62959504,  0.39874774
565,565,-0.52717492,  1.6593484 
566,11220,-1.93379785,  0.80062739
567,11221,-1.42915425,  0.61608924
568,568,-1.25495766,  0.62843349
569,6893,-1.34858516,  1.51431088
570,6894,-1.70444672,  1.51030749
571,6895,-1.55845733,  1.68491338
572,6896,-0.97256563,  2.02546909
573,6897,-1.54816037,  1.56714852
574,11222,-2.09359948,  1.04557115
575,11223,-1.92747086,  0.42206421
576,6900,-1.51375317,  1.59085816
577,577,-1.13391973,  0.69153215
578,6901,-1.46406947,  1.85953934
579,6902,-1.50475058,  1.22249233
580,6903,-0.55874574,  1.01118055
581,6904,-1.5130573 ,  1.47267462
582,6905,-1.64626122,  1.19489365
583,6906,-0.87996506,  1.45538938
584,14120,-2.01262621,  0.94709117
585,11225,-1.88329623,  0.77510237
586,11226,-1.88068706,  0.81519203
587,11227,-1.60130018,  0.46420068
588,11228,-1.64213579,  0.51987137
589,6912,-1.7594619 ,  0.63364615
590,6913,-1.70791289,  1.03549018
591,13755,-1.64403662,  0.81052473
592,592,-0.97324584,  0.51812955
593,13756,-1.88046573,  0.87487514
594,11231,-1.63009111,  0.32464248
595,11232,-1.40856636,  0.59459037
596,6918,-1.65496381,  0.35173751
597,11233,-1.91698081,  0.85328738
598,11234,-1.60544628,  0.5615653 
599,6921,-1.89505191,  0.84704754
600,600,-1.68597964,  0.59536199
601,6922,-1.5659323 ,  0.32808874
602,11235,-1.56735031,  0.73541643
603,6924,-2.17679564,  0.50671239
604,14390,-2.2235473 ,  0.83629412
605,11237,-1.97464786,  0.31798345
606,11238,-1.79909837,  0.49159907
607,11239,-1.93289134,  0.82766287
608,11240,-1.58127828,  1.07366671
609,11241,-1.49463929,  0.47472114
610,6931,-1.67213267,  0.26647075
611,611,-0.62496325,  0.55277376
612,6932,-1.60491303,  0.80639016
613,613,-1.95485673,  0.44881422
614,6933,-1.50660877,  0.98638651
615,11242,-2.21455091,  1.95871804
616,13758,-1.54752447,  0.66399014
617,6936,-1.80369408,  1.20865688
618,11244,-1.66196225,  0.58533903
619,619,-0.62827697,  0.184368  
620,6938,-1.81770734,  0.98639982
621,6939,-1.65198985,  1.07906697
622,13759,-2.35640112,  0.57395078
623,6941,-1.69202283,  0.74727152
624,6942,-1.71166355,  1.04812633
625,625,-1.22317788,  0.44988879
626,6943,-1.6615922 ,  0.50801232
627,6944,-1.7204192 ,  0.55790148
628,6945,-1.77553684,  0.30578816
629,6946,-1.62643817,  0.88529988
630,11246,-1.51725609,  0.59739575
631,6948,-1.4751137 ,  0.79892299
632,6949,-1.56305161,  0.80169497
633,6950,-1.99757012,  1.02023997
634,11247,-1.67704672,  0.21753665
635,635,-0.561057  ,  0.20712115
636,11248,-1.34898504,  0.68877953
637,637,-0.93418942,  0.06582894
638,638,-1.03214807, -0.0629023 
639,13760,-1.53824882,  0.31455115
640,6954,-2.05388306,  0.94749752
641,11250,-1.61580843,  0.78637759
642,11251,-2.13075433,  0.81036228
643,6957,-0.94131716,  0.3912915 
644,11252,-1.64558732,  0.38929176
645,11253,-1.60138203,  0.22497112
646,646,-1.39232604,  0.56483709
647,13761,-2.00891009,  1.60723299
648,11255,-1.85569113,  0.46713694
649,11256,-1.15523922,  0.20594657
650,11257,-0.96826448,  0.57201222
651,13762,-1.56714005,  0.55018451
652,11259,-1.62491178,  1.03873828
653,6966,-1.42022518,  0.77613401
654,6967,-1.7788405,  0.3441307
655,11260,-0.76351699,  0.64402508
656,11261,-1.9478002 ,  1.04735361
657,13763,-2.19003887,  0.43773071
658,6971,-2.02399439,  0.71803123
659,659,-1.88859427, -0.00632314
660,11263,-1.16793447,  0.83618228
661,6973,-1.77198211,  0.9525769 
662,11264,-1.88494954,  0.20889685
663,6975,-1.60761012,  0.96869311
664,13764,-1.59555183,  0.57504948
665,13765,-1.94828413,  0.64056017
666,11267,-1.36007907,  0.63213137
667,6979,-1.56120844,  0.28917034
668,668,-1.45024878,  0.79620422
669,11268,-1.81343703,  0.57107289
670,6981,-1.67266468,  0.68844457
671,6982,-1.59140123,  0.70366093
672,6983,-1.70666415,  0.26275577
673,11269,-2.23102643,  0.85614844
674,11270,-1.723593  ,  0.40863953
675,6986,-1.10100549,  0.91907586
676,676,-0.9978675 ,  0.67425546
677,11271,-1.85924939,  1.17499252
678,6988,-1.59038373,  0.4388115 
679,679,-1.06806402,  1.51357456
680,6989,-1.44566662,  0.5727403 
681,681,-2.29466779,  0.35897501
682,11272,-1.91394692,  0.58602739
683,683,-1.51019051,  1.06896332
684,684,-0.88917996,  0.62582986
685,685,-2.10434554,  0.88350299
686,6991,-1.81350457,  1.08911571
687,6992,-1.87271324,  0.80127226
688,6993,-1.72521262,  0.53412721
689,6994,-1.61487934,  0.38481591
690,690,-1.32205109,  0.95196057
691,6995,-1.53604955,  0.45225665
692,6996,-1.17631357,  0.88183923
693,693,-1.47220014,  0.78407814
694,6997,-1.22782819,  0.87050377
695,13766,-1.80133352,  0.19888565
696,11274,-2.07089475,  0.326282  
697,11275,-1.97082934,  0.21952336
698,7001,-1.47341552,  1.20765656
699,14426,-1.81320626,  0.32702978
700,700,-1.16560206,  0.78620006
701,701,-1.67952374,  0.79083199
702,702,-1.30810936,  1.43299636
703,703,-2.10465631,  1.26484594
704,11277,-1.56354229,  0.41948314
705,705,-1.24605641,  0.93937046
706,7004,-1.24502539,  0.59504817
707,7005,-1.07125783,  0.27711563
708,7006,-1.27304885,  0.76474718
709,11278,-1.50109511,  0.34772864
710,11279,-1.30722318,  0.31500145
711,11280,-1.77011191,  0.86794264
712,7010,-1.90946377,  1.18797903
713,7011,-1.75055513,  0.68290923
714,714,-2.08732128,  0.68492727
715,715,-1.91853495,  0.82640259
716,7012,-2.17028099,  0.40456019
717,7013,-1.89520949,  0.69918976
718,7014,-1.79758186,  0.94525912
719,719,-1.12330885,  1.33845677
720,7015,-1.51621674,  0.6345286 
721,721,-1.04147123,  0.16337121
722,7016,-1.49568724,  0.81652935
723,11281,-1.41263366,  1.16514655
724,724,-0.74918651,  0.26477302
725,7018,-1.53146088,  0.65715787
726,7019,-1.74011199,  0.85944633
727,7020,-1.63614647,  1.04799099
728,7021,-1.35740596,  0.51077432
729,7022,-1.9472449 ,  0.88303883
730,7023,-1.96385063,  0.68607132
731,7024,-1.64901649,  0.36332191
732,11282,-1.70537509,  0.61244816
733,11283,-1.66298209,  0.66518485
734,11284,-2.05820907,  1.69362208
735,11285,-1.76852435,  0.92215848
